cfl_game_id,sked_id,week_name,week_short,week_id,game_num,game_date,date_tbd,time_tbd,game_status,away_team,away_initial,away_score1,away_score2,away_score3,away_score4,away_scoreOT,away_id,home_team,home_initial,home_score1,home_score2,home_score3,home_score4,home_scoreOT,home_id,attendance,sold_out,is_visible,culture
17865,8611,Week 3,3,7,11,59-08-24 19:00,0,0,Final,BC,bc,17,0,0,0,0,1,Calgary,cgy,29,0,0,0,0,2,0,0,1,en
17869,8613,Week 3,3,7,12,59-08-24 19:00,0,0,Final,Saskatchewan,ssk,0,0,0,0,0,4,Edmonton,edm,55,0,0,0,0,3,0,0,1,en
17873,8615,Week 3,3,7,13,59-08-27 19:00,0,0,Final,Edmonton,edm,16,0,0,0,0,3,Winnipeg,wpg,1,0,0,0,0,5,0,0,1,en
17877,8617,Week 3,3,7,14,59-08-28 19:00,0,0,Final,Toronto,tor,6,0,0,0,0,7,Montreal,mtl,24,0,0,0,0,9,0,0,1,en
17881,8619,Week 4,4,8,15,59-08-29 19:00,0,0,Final,Ottawa,orr,10,0,0,0,0,24,Hamilton,ham,34,0,0,0,0,6,0,0,1,en
17885,8621,Week 4,4,8,16,59-08-29 19:00,0,0,Final,Winnipeg,wpg,61,0,0,0,0,5,Saskatchewan,ssk,8,0,0,0,0,4,0,0,1,en
17889,8623,Week 4,4,8,17,59-08-31 19:00,0,0,Final,Edmonton,edm,7,0,0,0,0,3,BC,bc,8,0,0,0,0,1,0,0,1,en
17893,8625,Week 4,4,8,18,59-08-31 19:00,0,0,Final,Saskatchewan,ssk,10,0,0,0,0,4,Calgary,cgy,28,0,0,0,0,2,0,0,1,en
17897,8627,Week 5,5,9,19,59-09-03 19:00,0,0,Final,BC,bc,23,0,0,0,0,1,Winnipeg,wpg,34,0,0,0,0,5,0,0,1,en
17901,8629,Week 5,5,9,20,59-09-05 19:00,0,0,Final,Winnipeg,wpg,16,0,0,0,0,5,Edmonton,edm,8,0,0,0,0,3,0,0,1,en
17905,8631,Week 5,5,9,21,59-09-05 19:00,0,0,Final,Montreal,mtl,22,0,0,0,0,9,Ottawa,orr,7,0,0,0,0,24,0,0,1,en
17909,8633,Week 5,5,9,22,59-09-07 19:00,0,0,Final,Toronto,tor,3,0,0,0,0,7,Hamilton,ham,37,0,0,0,0,6,0,0,1,en
17913,8635,Week 5,5,9,23,59-09-07 19:00,0,0,Final,BC,bc,35,0,0,0,0,1,Saskatchewan,ssk,17,0,0,0,0,4,0,0,1,en
17917,8637,Week 5,5,9,24,59-09-07 19:00,0,0,Final,Edmonton,edm,16,0,0,0,0,3,Calgary,cgy,10,0,0,0,0,2,0,0,1,en
17921,8639,Week 6,6,10,25,59-09-12 19:00,0,0,Final,Saskatchewan,ssk,14,0,0,0,0,4,Winnipeg,wpg,41,0,0,0,0,5,0,0,1,en
17925,8641,Week 6,6,10,26,59-09-12 19:00,0,0,Final,Calgary,cgy,20,0,0,0,0,2,Edmonton,edm,27,0,0,0,0,3,0,0,1,en
17929,8643,Week 6,6,10,27,59-09-12 19:00,0,0,Final,Hamilton,ham,21,0,0,0,0,6,Montreal,mtl,27,0,0,0,0,9,0,0,1,en
17933,8645,Week 6,6,10,28,59-09-13 19:00,0,0,Final,Ottawa,orr,6,0,0,0,0,24,Toronto,tor,19,0,0,0,0,7,0,0,1,en
17937,8647,Week 6,6,10,29,59-09-14 19:00,0,0,Final,Calgary,cgy,8,0,0,0,0,2,BC,bc,14,0,0,0,0,1,0,0,1,en
17941,8649,Week 7,7,11,30,59-09-16 19:00,0,0,Final,Toronto,tor,1,0,0,0,0,7,Ottawa,orr,28,0,0,0,0,24,0,0,1,en
17945,8651,Week 7,7,11,31,59-09-16 19:00,0,0,Final,Montreal,mtl,13,0,0,0,0,9,Hamilton,ham,25,0,0,0,0,6,0,0,1,en
17949,8653,Week 7,7,11,32,59-09-19 19:00,0,0,Final,Ottawa,orr,43,0,0,0,0,24,Montreal,mtl,6,0,0,0,0,9,0,0,1,en
17953,8655,Week 7,7,11,33,59-09-19 19:00,0,0,Final,Winnipeg,wpg,6,0,0,0,0,5,BC,bc,17,0,0,0,0,1,0,0,1,en
17957,8657,Week 7,7,11,34,59-09-19 19:00,0,0,Final,Edmonton,edm,32,0,0,0,0,3,Saskatchewan,ssk,0,0,0,0,0,4,0,0,1,en
17961,8659,Week 7,7,11,35,59-09-20 19:00,0,0,Final,Hamilton,ham,34,0,0,0,0,6,Toronto,tor,17,0,0,0,0,7,0,0,1,en
17965,8661,Week 8,8,12,36,59-09-21 19:00,0,0,Final,BC,bc,7,0,0,0,0,1,Edmonton,edm,29,0,0,0,0,3,0,0,1,en
17969,8663,Week 8,8,12,37,59-09-21 19:00,0,0,Final,Winnipeg,wpg,15,0,0,0,0,5,Calgary,cgy,10,0,0,0,0,2,0,0,1,en
17973,8665,Week 8,8,12,38,59-09-26 19:00,0,0,Final,BC,bc,28,0,0,0,0,1,Calgary,cgy,10,0,0,0,0,2,0,0,1,en
17977,8667,Week 8,8,12,39,59-09-26 19:00,0,0,Final,Hamilton,ham,23,0,0,0,0,6,Ottawa,orr,14,0,0,0,0,24,0,0,1,en
17981,8669,Week 8,8,12,40,59-09-26 19:00,0,0,Final,Montreal,mtl,9,0,0,0,0,9,Toronto,tor,39,0,0,0,0,7,0,0,1,en
17985,8671,Week 9,9,13,41,59-09-28 19:00,0,0,Final,Calgary,cgy,18,0,0,0,0,2,Saskatchewan,ssk,15,0,0,0,0,4,0,0,1,en
17989,8673,Week 9,9,13,42,59-09-28 19:00,0,0,Final,Edmonton,edm,10,0,0,0,0,3,Winnipeg,wpg,13,0,0,0,0,5,0,0,1,en
17993,8675,Week 9,9,13,43,59-10-03 19:00,0,0,Final,Saskatchewan,ssk,15,0,0,0,0,4,Edmonton,edm,44,0,0,0,0,3,0,0,1,en
17997,8677,Week 9,9,13,44,59-10-03 19:00,0,0,Final,Toronto,tor,37,0,0,0,0,7,Montreal,mtl,14,0,0,0,0,9,0,0,1,en
18001,8679,Week 9,9,13,45,59-10-03 19:00,0,0,Final,Ottawa,orr,9,0,0,0,0,24,Hamilton,ham,7,0,0,0,0,6,0,0,1,en
18005,8681,Week 10,10,14,46,59-10-03 19:00,0,0,Final,Calgary,cgy,24,0,0,0,0,2,Winnipeg,wpg,38,0,0,0,0,5,0,0,1,en
18009,8683,Week 10,10,14,47,59-10-05 19:00,0,0,Final,Saskatchewan,ssk,15,0,0,0,0,4,BC,bc,14,0,0,0,0,1,0,0,1,en
18013,8685,Week 10,10,14,48,59-10-10 19:00,0,0,Final,Saskatchewan,ssk,13,0,0,0,0,4,Calgary,cgy,53,0,0,0,0,2,0,0,1,en
18017,8687,Week 10,10,14,49,59-10-10 19:00,0,0,Final,Edmonton,edm,38,0,0,0,0,3,BC,bc,14,0,0,0,0,1,0,0,1,en
18021,8689,Week 10,10,14,50,59-10-10 19:00,0,0,Final,Hamilton,ham,13,0,0,0,0,6,Toronto,tor,7,0,0,0,0,7,0,0,1,en
18025,8691,Week 10,10,14,51,59-10-10 19:00,0,0,Final,Montreal,mtl,8,0,0,0,0,9,Ottawa,orr,36,0,0,0,0,24,0,0,1,en
18029,8693,Week 11,11,15,52,59-10-12 19:00,0,0,Final,Ottawa,orr,28,0,0,0,0,24,Montreal,mtl,12,0,0,0,0,9,0,0,1,en
18033,8695,Week 11,11,15,53,59-10-12 19:00,0,0,Final,Toronto,tor,7,0,0,0,0,7,Hamilton,ham,20,0,0,0,0,6,0,0,1,en
18037,8697,Week 11,11,15,54,59-10-12 19:00,0,0,Final,Calgary,cgy,41,0,0,0,0,2,Edmonton,edm,23,0,0,0,0,3,0,0,1,en
18041,8699,Week 11,11,15,55,59-10-12 19:00,0,0,Final,Winnipeg,wpg,27,0,0,0,0,5,Saskatchewan,ssk,14,0,0,0,0,4,0,0,1,en
18045,8701,Week 12,12,16,56,59-10-17 19:00,0,0,Final,Edmonton,edm,24,0,0,0,0,3,Calgary,cgy,25,0,0,0,0,2,0,0,1,en
18049,8703,Week 12,12,16,57,59-10-17 19:00,0,0,Final,BC,bc,6,0,0,0,0,1,Winnipeg,wpg,31,0,0,0,0,5,0,0,1,en
18053,8705,Week 12,12,16,58,59-10-17 19:00,0,0,Final,Hamilton,ham,16,0,0,0,0,6,Ottawa,orr,17,0,0,0,0,24,0,0,1,en
18057,8707,Week 12,12,16,59,59-10-17 19:00,0,0,Final,Montreal,mtl,4,0,0,0,0,9,Toronto,tor,3,0,0,0,0,7,0,0,1,en
18061,8709,Week 12,12,16,60,59-10-19 19:00,0,0,Final,Winnipeg,wpg,20,0,0,0,0,5,Edmonton,edm,21,0,0,0,0,3,0,0,1,en
18065,8711,Week 12,12,16,61,59-10-19 19:00,0,0,Final,BC,bc,45,0,0,0,0,1,Saskatchewan,ssk,6,0,0,0,0,4,0,0,1,en
18069,8713,Week 13,13,17,62,59-10-24 19:00,0,0,Final,Calgary,cgy,8,0,0,0,0,2,BC,bc,10,0,0,0,0,1,0,0,1,en
18073,8715,Week 13,13,17,63,59-10-24 19:00,0,0,Final,Edmonton,edm,20,0,0,0,0,3,Saskatchewan,ssk,19,0,0,0,0,4,0,0,1,en
18077,8717,Week 13,13,17,64,59-10-24 19:00,0,0,Final,Montreal,mtl,0,0,0,0,0,9,Hamilton,ham,16,0,0,0,0,6,0,0,1,en
18081,8719,Week 13,13,17,65,59-10-24 19:00,0,0,Final,Toronto,tor,4,0,0,0,0,7,Ottawa,orr,18,0,0,0,0,24,0,0,1,en
18085,8721,Week 14,14,18,66,59-10-26 19:00,0,0,Final,Saskatchewan,ssk,37,0,0,0,0,4,Winnipeg,wpg,30,0,0,0,0,5,0,0,1,en
18089,8723,Week 14,14,18,67,59-10-31 19:00,0,0,Final,Ottawa,orr,31,0,0,0,0,24,Toronto,tor,21,0,0,0,0,7,0,0,1,en
18093,8725,Week 14,14,18,68,59-10-31 19:00,0,0,Final,Hamilton,ham,14,0,0,0,0,6,Montreal,mtl,15,0,0,0,0,9,0,0,1,en
18097,8727,Week 1,1,5,1,58-08-14 19:00,0,0,Final,Edmonton,edm,21,0,0,0,0,3,Winnipeg,wpg,29,0,0,0,0,5,0,0,1,en
18101,8729,Week 1,1,5,2,58-08-16 19:00,0,0,Final,Saskatchewan,ssk,49,0,0,0,0,4,BC,bc,33,0,0,0,0,1,0,0,1,en
18105,8731,Week 1,1,5,3,58-08-18 19:00,0,0,Final,Saskatchewan,ssk,6,0,0,0,0,4,Edmonton,edm,40,0,0,0,0,3,0,0,1,en
18109,8733,Week 1,1,5,4,58-08-18 19:00,0,0,Final,BC,bc,0,0,0,0,0,1,Calgary,cgy,42,0,0,0,0,2,0,0,1,en
18113,8735,Week 2,2,6,5,58-08-19 19:00,0,0,Final,Toronto,tor,7,0,0,0,0,7,Ottawa,orr,44,0,0,0,0,24,0,0,1,en
18117,8737,Week 2,2,6,6,58-08-19 19:00,0,0,Final,Hamilton,ham,27,0,0,0,0,6,Montreal,mtl,14,0,0,0,0,9,0,0,1,en
18121,8739,Week 2,2,6,7,58-08-21 19:00,0,0,Final,Winnipeg,wpg,13,0,0,0,0,5,Saskatchewan,ssk,21,0,0,0,0,4,0,0,1,en
18125,8741,Week 2,2,6,8,58-08-22 19:00,0,0,Final,Montreal,mtl,14,0,0,0,0,9,Toronto,tor,15,0,0,0,0,7,0,0,1,en
18129,8743,Week 3,3,7,9,58-08-23 19:00,0,0,Final,Ottawa,orr,7,0,0,0,0,24,Hamilton,ham,13,0,0,0,0,6,0,0,1,en
18133,8745,Week 3,3,7,10,58-08-23 19:00,0,0,Final,Edmonton,edm,7,0,0,0,0,3,Calgary,cgy,35,0,0,0,0,2,0,0,1,en
18137,8747,Week 3,3,7,11,58-08-25 19:00,0,0,Final,Calgary,cgy,34,0,0,0,0,2,BC,bc,13,0,0,0,0,1,0,0,1,en
18141,8749,Week 3,3,7,12,58-08-25 19:00,0,0,Final,Winnipeg,wpg,15,0,0,0,0,5,Edmonton,edm,8,0,0,0,0,3,0,0,1,en
18145,8751,Week 4,4,8,13,58-08-28 19:00,0,0,Final,BC,bc,1,0,0,0,0,1,Winnipeg,wpg,31,0,0,0,0,5,0,0,1,en
18149,8753,Week 4,4,8,14,58-08-30 19:00,0,0,Final,Ottawa,orr,9,0,0,0,0,24,Montreal,mtl,11,0,0,0,0,9,0,0,1,en
18153,8755,Week 4,4,8,15,58-09-01 19:00,0,0,Final,Toronto,tor,24,0,0,0,0,7,Hamilton,ham,31,0,0,0,0,6,0,0,1,en
18157,8757,Week 4,4,8,16,58-09-01 19:00,0,0,Final,BC,bc,14,0,0,0,0,1,Saskatchewan,ssk,22,0,0,0,0,4,0,0,1,en
18161,8759,Week 5,5,9,17,58-09-01 19:00,0,0,Final,Winnipeg,wpg,3,0,0,0,0,5,Calgary,cgy,11,0,0,0,0,2,0,0,1,en
18165,8761,Week 5,5,9,18,58-09-05 19:00,0,0,Final,Hamilton,ham,26,0,0,0,0,6,Toronto,tor,17,0,0,0,0,7,0,0,1,en
18169,8763,Week 5,5,9,19,58-09-06 19:00,0,0,Final,Montreal,mtl,1,0,0,0,0,9,Ottawa,orr,17,0,0,0,0,24,0,0,1,en
18173,8765,Week 5,5,9,20,58-09-06 19:00,0,0,Final,Saskatchewan,ssk,6,0,0,0,0,4,Winnipeg,wpg,27,0,0,0,0,5,0,0,1,en
18177,8767,Week 5,5,9,21,58-09-06 19:00,0,0,Final,Edmonton,edm,26,0,0,0,0,3,BC,bc,7,0,0,0,0,1,0,0,1,en
18181,8769,Week 5,5,9,22,58-09-08 19:00,0,0,Final,Calgary,cgy,28,0,0,0,0,2,Edmonton,edm,32,0,0,0,0,3,0,0,1,en
18185,8771,Week 6,6,10,23,58-09-13 19:00,0,0,Final,Winnipeg,wpg,20,0,0,0,0,5,Calgary,cgy,7,0,0,0,0,2,0,0,1,en
18189,8773,Week 6,6,10,24,58-09-13 19:00,0,0,Final,BC,bc,7,0,0,0,0,1,Edmonton,edm,13,0,0,0,0,3,0,0,1,en
18193,8775,Week 6,6,10,25,58-09-13 19:00,0,0,Final,Toronto,tor,21,0,0,0,0,7,Montreal,mtl,24,0,0,0,0,9,0,0,1,en
18197,8777,Week 6,6,10,26,58-09-14 19:00,0,0,Final,Ottawa,orr,18,0,0,0,0,24,Hamilton,ham,24,0,0,0,0,6,0,0,1,en
18201,8779,Week 6,6,10,27,58-09-15 19:00,0,0,Final,Winnipeg,wpg,19,0,0,0,0,5,BC,bc,8,0,0,0,0,1,0,0,1,en
18205,8781,Week 6,6,10,28,58-09-15 19:00,0,0,Final,Calgary,cgy,7,0,0,0,0,2,Saskatchewan,ssk,30,0,0,0,0,4,0,0,1,en
18209,8783,Week 7,7,11,29,58-09-20 19:00,0,0,Final,Calgary,cgy,9,0,0,0,0,2,Winnipeg,wpg,36,0,0,0,0,5,0,0,1,en
18213,8785,Week 7,7,11,30,58-09-20 19:00,0,0,Final,Edmonton,edm,26,0,0,0,0,3,Saskatchewan,ssk,13,0,0,0,0,4,0,0,1,en
18217,8787,Week 7,7,11,31,58-09-20 19:00,0,0,Final,Ottawa,orr,17,0,0,0,0,24,Toronto,tor,14,0,0,0,0,7,0,0,1,en
18221,8789,Week 7,7,11,32,58-09-20 19:00,0,0,Final,Hamilton,ham,21,0,0,0,0,6,Montreal,mtl,21,0,0,0,0,9,0,0,1,en
18225,8791,Week 8,8,12,33,58-09-27 19:00,0,0,Final,Montreal,mtl,29,0,0,0,0,9,Hamilton,ham,35,0,0,0,0,6,0,0,1,en
18229,8793,Week 8,8,12,34,58-09-27 19:00,0,0,Final,Toronto,tor,4,0,0,0,0,7,Ottawa,orr,28,0,0,0,0,24,0,0,1,en
18233,8795,Week 8,8,12,35,58-09-27 19:00,0,0,Final,Saskatchewan,ssk,11,0,0,0,0,4,Edmonton,edm,11,0,0,0,0,3,0,0,1,en
18237,8797,Week 8,8,12,36,58-09-27 19:00,0,0,Final,BC,bc,15,0,0,0,0,1,Calgary,cgy,29,0,0,0,0,2,0,0,1,en
18241,8799,Week 8,8,12,37,58-09-29 19:00,0,0,Final,Saskatchewan,ssk,22,0,0,0,0,4,BC,bc,6,0,0,0,0,1,0,0,1,en
18245,8801,Week 8,8,12,38,58-09-29 19:00,0,0,Final,Edmonton,edm,13,0,0,0,0,3,Winnipeg,wpg,43,0,0,0,0,5,0,0,1,en
18249,8803,Week 9,9,13,39,58-10-04 19:00,0,0,Final,Saskatchewan,ssk,22,0,0,0,0,4,Calgary,cgy,14,0,0,0,0,2,0,0,1,en
18253,8805,Week 9,9,13,40,58-10-04 19:00,0,0,Final,Winnipeg,wpg,21,0,0,0,0,5,Edmonton,edm,15,0,0,0,0,3,0,0,1,en
18257,8807,Week 9,9,13,41,58-10-04 19:00,0,0,Final,Hamilton,ham,14,0,0,0,0,6,Ottawa,orr,1,0,0,0,0,24,0,0,1,en
18261,8809,Week 9,9,13,42,58-10-04 19:00,0,0,Final,Montreal,mtl,14,0,0,0,0,9,Toronto,tor,10,0,0,0,0,7,0,0,1,en
18265,8811,Week 9,9,13,43,58-10-06 19:00,0,0,Final,Calgary,cgy,14,0,0,0,0,2,BC,bc,15,0,0,0,0,1,0,0,1,en
18269,8813,Week 9,9,13,44,58-10-06 19:00,0,0,Final,Winnipeg,wpg,14,0,0,0,0,5,Saskatchewan,ssk,13,0,0,0,0,4,0,0,1,en
18273,8815,Week 10,10,14,45,58-10-11 19:00,0,0,Final,Calgary,cgy,10,0,0,0,0,2,Edmonton,edm,17,0,0,0,0,3,0,0,1,en
18277,8817,Week 10,10,14,46,58-10-11 19:00,0,0,Final,BC,bc,10,0,0,0,0,1,Winnipeg,wpg,8,0,0,0,0,5,0,0,1,en
18281,8819,Week 10,10,14,47,58-10-11 19:00,0,0,Final,Montreal,mtl,7,0,0,0,0,9,Ottawa,orr,41,0,0,0,0,24,0,0,1,en
18285,8821,Week 10,10,14,48,58-10-11 19:00,0,0,Final,Toronto,tor,15,0,0,0,0,7,Hamilton,ham,28,0,0,0,0,6,0,0,1,en
18289,8823,Week 11,11,15,49,58-10-13 19:00,0,0,Final,Ottawa,orr,13,0,0,0,0,24,Montreal,mtl,34,0,0,0,0,9,0,0,1,en
18293,8825,Week 11,11,15,50,58-10-13 19:00,0,0,Final,Hamilton,ham,0,0,0,0,0,6,Toronto,tor,37,0,0,0,0,7,0,0,1,en
18297,8827,Week 11,11,15,51,58-10-13 19:00,0,0,Final,Edmonton,edm,19,0,0,0,0,3,Calgary,cgy,14,0,0,0,0,2,0,0,1,en
18301,8829,Week 11,11,15,52,58-10-13 19:00,0,0,Final,BC,bc,34,0,0,0,0,1,Saskatchewan,ssk,16,0,0,0,0,4,0,0,1,en
18305,8831,Week 12,12,16,53,58-10-18 19:00,0,0,Final,Calgary,cgy,21,0,0,0,0,2,Saskatchewan,ssk,17,0,0,0,0,4,0,0,1,en
18309,8833,Week 12,12,16,54,58-10-18 19:00,0,0,Final,Edmonton,edm,25,0,0,0,0,3,BC,bc,22,0,0,0,0,1,0,0,1,en
18313,8835,Week 12,12,16,55,58-10-18 19:00,0,0,Final,Toronto,tor,41,0,0,0,0,7,Ottawa,orr,0,0,0,0,0,24,0,0,1,en
18317,8837,Week 12,12,16,56,58-10-18 19:00,0,0,Final,Montreal,mtl,10,0,0,0,0,9,Hamilton,ham,29,0,0,0,0,6,0,0,1,en
18321,8839,Week 13,13,17,57,58-10-21 19:00,0,0,Final,Saskatchewan,ssk,15,0,0,0,0,4,Winnipeg,wpg,21,0,0,0,0,5,0,0,1,en
18325,8841,Week 13,13,17,58,58-10-25 19:00,0,0,Final,BC,bc,3,0,0,0,0,1,Edmonton,edm,25,0,0,0,0,3,0,0,1,en
18329,8843,Week 13,13,17,59,58-10-25 19:00,0,0,Final,Saskatchewan,ssk,29,0,0,0,0,4,Calgary,cgy,29,0,0,0,0,2,0,0,1,en
18333,8845,Week 13,13,17,60,58-10-25 19:00,0,0,Final,Hamilton,ham,12,0,0,0,0,6,Montreal,mtl,28,0,0,0,0,9,0,0,1,en
18337,8847,Week 13,13,17,61,58-10-25 19:00,0,0,Final,Ottawa,orr,24,0,0,0,0,24,Toronto,tor,42,0,0,0,0,7,0,0,1,en
18341,8849,Week 14,14,18,62,58-10-27 19:00,0,0,Final,Calgary,cgy,10,0,0,0,0,2,Winnipeg,wpg,37,0,0,0,0,5,0,0,1,en
18345,8851,Week 14,14,18,63,58-11-01 19:00,0,0,Final,Edmonton,edm,14,0,0,0,0,3,Saskatchewan,ssk,28,0,0,0,0,4,0,0,1,en
18349,8853,Week 14,14,18,64,58-11-01 19:00,0,0,Final,Winnipeg,wpg,24,0,0,0,0,5,BC,bc,14,0,0,0,0,1,0,0,1,en
18353,8855,Week 14,14,18,65,58-11-01 19:00,0,0,Final,Hamilton,ham,8,0,0,0,0,6,Ottawa,orr,14,0,0,0,0,24,0,0,1,en
18357,8857,Week 14,14,18,66,58-11-01 19:00,0,0,Final,Montreal,mtl,44,0,0,0,0,9,Toronto,tor,7,0,0,0,0,7,0,0,1,en
18361,8859,Week 15,15,19,67,58-11-08 19:00,0,0,Final,Ottawa,orr,0,0,0,0,0,24,Hamilton,ham,23,0,0,0,0,6,0,0,1,en
18365,8861,Week 15,15,19,68,58-11-08 19:00,0,0,Final,Toronto,tor,12,0,0,0,0,7,Montreal,mtl,14,0,0,0,0,9,0,0,1,en
18369,8863,Week 1,1,5,1,57-08-15 19:00,0,0,Final,Edmonton,edm,21,0,0,0,0,3,Winnipeg,wpg,14,0,0,0,0,5,0,0,1,en
18373,8865,Week 1,1,5,2,57-08-17 19:00,0,0,Final,Saskatchewan,ssk,20,0,0,0,0,4,BC,bc,44,0,0,0,0,1,0,0,1,en
18377,8867,Week 1,1,5,3,57-08-19 19:00,0,0,Final,BC,bc,1,0,0,0,0,1,Calgary,cgy,8,0,0,0,0,2,0,0,1,en
18381,8869,Week 1,1,5,4,57-08-19 19:00,0,0,Final,Saskatchewan,ssk,7,0,0,0,0,4,Edmonton,edm,37,0,0,0,0,3,0,0,1,en
18385,8871,Week 2,2,6,5,57-08-20 19:00,0,0,Final,Hamilton,ham,7,0,0,0,0,6,Ottawa,orr,20,0,0,0,0,24,0,0,1,en
18389,8873,Week 2,2,6,6,57-08-20 19:00,0,0,Final,Toronto,tor,28,0,0,0,0,7,Montreal,mtl,29,0,0,0,0,9,0,0,1,en
18393,8875,Week 2,2,6,7,57-08-23 19:00,0,0,Final,Ottawa,orr,22,0,0,0,0,24,Toronto,tor,17,0,0,0,0,7,0,0,1,en
18397,8877,Week 2,2,6,8,57-08-24 19:00,0,0,Final,Montreal,mtl,6,0,0,0,0,9,Hamilton,ham,22,0,0,0,0,6,0,0,1,en
18401,8879,Week 2,2,6,9,57-08-24 19:00,0,0,Final,Edmonton,edm,6,0,0,0,0,3,Calgary,cgy,10,0,0,0,0,2,0,0,1,en
18405,8881,Week 2,2,6,10,57-08-24 19:00,0,0,Final,Winnipeg,wpg,7,0,0,0,0,5,Saskatchewan,ssk,3,0,0,0,0,4,0,0,1,en
18409,8883,Week 3,3,7,11,57-08-26 19:00,0,0,Final,Calgary,cgy,22,0,0,0,0,2,BC,bc,20,0,0,0,0,1,0,0,1,en
18413,8885,Week 3,3,7,12,57-08-30 19:00,0,0,Final,BC,bc,14,0,0,0,0,1,Winnipeg,wpg,20,0,0,0,0,5,0,0,1,en
18417,8887,Week 3,3,7,13,57-08-31 19:00,0,0,Final,Saskatchewan,ssk,22,0,0,0,0,4,Calgary,cgy,26,0,0,0,0,2,0,0,1,en
18421,8889,Week 3,3,7,14,57-08-31 19:00,0,0,Final,Ottawa,orr,21,0,0,0,0,24,Montreal,mtl,22,0,0,0,0,9,0,0,1,en
18425,8891,Week 4,4,8,15,57-09-02 19:00,0,0,Final,Toronto,tor,8,0,0,0,0,7,Hamilton,ham,35,0,0,0,0,6,0,0,1,en
18429,8893,Week 4,4,8,16,57-09-02 19:00,0,0,Final,Winnipeg,wpg,8,0,0,0,0,5,Edmonton,edm,41,0,0,0,0,3,0,0,1,en
18433,8895,Week 4,4,8,17,57-09-02 19:00,0,0,Final,BC,bc,13,0,0,0,0,1,Saskatchewan,ssk,28,0,0,0,0,4,0,0,1,en
18437,8897,Week 4,4,8,18,57-09-06 19:00,0,0,Final,Hamilton,ham,20,0,0,0,0,6,Toronto,tor,9,0,0,0,0,7,0,0,1,en
18441,8899,Week 5,5,9,19,57-09-07 19:00,0,0,Final,Montreal,mtl,16,0,0,0,0,9,Ottawa,orr,17,0,0,0,0,24,0,0,1,en
18445,8901,Week 5,5,9,20,57-09-07 19:00,0,0,Final,Saskatchewan,ssk,29,0,0,0,0,4,Winnipeg,wpg,35,0,0,0,0,5,0,0,1,en
18449,8903,Week 5,5,9,21,57-09-07 19:00,0,0,Final,Edmonton,edm,35,0,0,0,0,3,BC,bc,13,0,0,0,0,1,0,0,1,en
18453,8905,Week 5,5,9,22,57-09-09 19:00,0,0,Final,Calgary,cgy,2,0,0,0,0,2,Calgary,cgy,22,0,0,0,0,2,0,0,1,en
18457,8907,Week 6,6,10,23,57-09-14 19:00,0,0,Final,Winnipeg,wpg,40,0,0,0,0,5,Calgary,cgy,13,0,0,0,0,2,0,0,1,en
18461,8909,Week 6,6,10,24,57-09-14 19:00,0,0,Final,BC,bc,6,0,0,0,0,1,Edmonton,edm,25,0,0,0,0,3,0,0,1,en
18465,8911,Week 6,6,10,25,57-09-14 19:00,0,0,Final,Toronto,tor,1,0,0,0,0,7,Montreal,mtl,43,0,0,0,0,9,0,0,1,en
18469,8913,Week 6,6,10,26,57-09-14 19:00,0,0,Final,Ottawa,orr,14,0,0,0,0,24,Hamilton,ham,18,0,0,0,0,6,0,0,1,en
18473,8915,Week 6,6,10,27,57-09-16 19:00,0,0,Final,Calgary,cgy,27,0,0,0,0,2,Saskatchewan,ssk,44,0,0,0,0,4,0,0,1,en
18477,8917,Week 6,6,10,28,57-09-16 19:00,0,0,Final,Winnipeg,wpg,41,0,0,0,0,5,BC,bc,21,0,0,0,0,1,0,0,1,en
18481,8919,Week 7,7,11,29,57-09-21 19:00,0,0,Final,Calgary,cgy,7,0,0,0,0,2,Winnipeg,wpg,30,0,0,0,0,5,0,0,1,en
18485,8921,Week 7,7,11,30,57-09-21 19:00,0,0,Final,Edmonton,edm,24,0,0,0,0,3,Saskatchewan,ssk,17,0,0,0,0,4,0,0,1,en
18489,8923,Week 7,7,11,31,57-09-21 19:00,0,0,Final,Ottawa,orr,55,0,0,0,0,24,Toronto,tor,14,0,0,0,0,7,0,0,1,en
18493,8925,Week 7,7,11,32,57-09-21 19:00,0,0,Final,Hamilton,ham,8,0,0,0,0,6,Montreal,mtl,18,0,0,0,0,9,0,0,1,en
18497,8927,Week 7,7,11,33,57-09-25 19:00,0,0,Final,BC,bc,21,0,0,0,0,1,Calgary,cgy,22,0,0,0,0,2,0,0,1,en
18501,8929,Week 8,8,12,34,57-09-28 19:00,0,0,Final,Saskatchewan,ssk,12,0,0,0,0,4,Edmonton,edm,37,0,0,0,0,3,0,0,1,en
18505,8931,Week 8,8,12,35,57-09-28 19:00,0,0,Final,Montreal,mtl,14,0,0,0,0,9,Hamilton,ham,8,0,0,0,0,6,0,0,1,en
18509,8933,Week 8,8,12,36,57-09-28 19:00,0,0,Final,Toronto,tor,21,0,0,0,0,7,Ottawa,orr,40,0,0,0,0,24,0,0,1,en
18513,8935,Week 8,8,12,37,07-09-30 19:00,0,0,Final,Edmonton,edm,27,0,0,0,0,3,Winnipeg,wpg,28,0,0,0,0,5,0,0,1,en
18517,8937,Week 8,8,12,38,57-09-30 19:00,0,0,Final,Saskatchewan,ssk,21,0,0,0,0,4,BC,bc,21,0,0,0,0,1,0,0,1,en
